y,x,group,tooltip,data_id,PANEL,flipped_aes,colour,size,linetype,alpha,x_date
21,18712,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-26
22,18713,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-27
23,18714,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-28
23,18715,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-29
22,18716,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-30
22,18717,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-03-31
22,18718,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-04-01
22,18719,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-04-02
22,18720,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-04-03
22,18721,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-04-04
22,18722,8,"Sample 9, Brooklyn","Sample 9, Brooklyn",1,FALSE,black,0.5,1,,2021-04-05
12,18691,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-05
12,18692,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-06
12,18693,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-07
12,18694,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-08
13,18695,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-09
12,18696,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-10
11,18697,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-11
11,18698,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-12
12,18699,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-13
11,18700,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-14
12,18701,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-15
13,18702,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-16
14,18703,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-17
14,18704,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-18
11,18705,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-19
10,18706,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-20
10,18707,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-21
10,18708,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-22
10,18709,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-23
10,18710,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-24
10,18711,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-25
8,18712,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-26
9,18713,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-27
8,18714,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-28
7,18715,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-29
8,18716,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-30
8,18717,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-03-31
8,18718,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-04-01
8,18719,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-04-02
8,18720,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-04-03
8,18721,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-04-04
8,18722,9,"Sample 10, Miami","Sample 10, Miami",1,FALSE,black,0.5,1,,2021-04-05
15,18691,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-05
16,18692,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-06
16,18693,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-07
18,18694,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-08
15,18695,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-09
15,18696,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-10
13,18697,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-11
15,18698,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-12
14,18699,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-13
14,18700,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-14
17,18701,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-15
20,18702,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-16
21,18703,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-17
20,18704,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-18
16,18705,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-19
17,18706,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-20
16,18707,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-21
15,18708,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-22
16,18709,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-23
20,18710,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-24
18,18711,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-25
17,18712,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-26
18,18713,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-27
28,18714,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-28
23,18715,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-29
21,18716,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-30
19,18717,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-03-31
20,18718,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-04-01
20,18719,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-04-02
22,18720,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-04-03
23,18721,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-04-04
23,18722,10,"Sample 11, Miami","Sample 11, Miami",1,FALSE,black,0.5,1,,2021-04-05
29,18691,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-05
29,18692,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-06
28,18693,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-07
30,18694,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-08
30,18695,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-09
29,18696,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-10
29,18697,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-11
29,18698,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-12
29,18699,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-13
29,18700,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-14
33,18701,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-15
33,18702,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-16
33,18703,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-17
33,18704,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-18
29,18705,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-19
30,18706,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-20
30,18707,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-21
29,18708,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-22
29,18709,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-23
30,18710,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-24
30,18711,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-25
30,18712,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-26
29,18713,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-27
29,18714,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-28
30,18715,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-29
28,18716,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-30
28,18717,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-03-31
28,18718,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-04-01
29,18719,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-04-02
30,18720,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-04-03
30,18721,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-04-04
30,18722,11,"Sample 12, Miami","Sample 12, Miami",1,FALSE,black,0.5,1,,2021-04-05
11,18691,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-05
11,18692,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-06
9,18693,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-07
10,18694,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-08
9,18695,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-09
10,18696,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-10
10,18697,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-11
10,18698,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-12
11,18699,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-13
12,18700,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-14
11,18701,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-15
11,18702,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-16
12,18703,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-17
12,18704,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-18
8,18705,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-19
7,18706,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-20
7,18707,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-21
7,18708,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-22
7,18709,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-23
7,18710,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-24
7,18711,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-25
7,18712,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-26
7,18713,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-27
8,18714,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-28
7,18715,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-29
8,18716,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-30
8,18717,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-03-31
8,18718,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-04-01
9,18719,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-04-02
8,18720,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-04-03
8,18721,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-04-04
8,18722,12,"Sample 13, Houston","Sample 13, Houston",1,FALSE,black,0.5,1,,2021-04-05
19,18691,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-05
17,18692,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-06
18,18693,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-07
18,18694,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-08
19,18695,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-09
19,18696,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-10
19,18697,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-11
19,18698,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-12
20,18699,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-13
21,18700,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-14
21,18701,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-15
22,18702,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-16
23,18703,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-17
23,18704,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-18
19,18705,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-19
18,18706,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-20
18,18707,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-21
18,18708,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-22
19,18709,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-23
20,18710,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-24
19,18711,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-25
18,18712,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-26
19,18713,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-27
18,18714,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-28
17,18715,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-29
17,18716,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-30
17,18717,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-03-31
17,18718,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-04-01
17,18719,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-04-02
18,18720,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-04-03
17,18721,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-04-04
18,18722,13,"Sample 14, Houston","Sample 14, Houston",1,FALSE,black,0.5,1,,2021-04-05
21,18691,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-05
21,18692,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-06
20,18693,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-07
22,18694,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-08
18,18695,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-09
21,18696,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-10
23,18697,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-11
23,18698,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-12
21,18699,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-13
17,18700,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-14
17,18701,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-15
17,18702,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-16
19,18703,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-17
19,18704,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-18
16,18705,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-19
16,18706,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-20
16,18707,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-21
17,18708,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-22
17,18709,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-23
17,18710,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-24
19,18711,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-25
20,18712,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-26
19,18713,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-27
19,18714,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-28
22,18715,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-29
23,18716,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-30
22,18717,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-03-31
22,18718,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-04-01
22,18719,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-04-02
22,18720,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-04-03
21,18721,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-04-04
21,18722,14,"Sample 15, Houston","Sample 15, Houston",1,FALSE,black,0.5,1,,2021-04-05
8,18691,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-05
8,18692,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-06
6,18693,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-07
5,18694,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-08
3,18695,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-09
2,18696,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-10
2,18697,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-11
2,18698,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-12
3,18699,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-13
3,18700,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-14
4,18701,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-15
4,18702,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-16
5,18703,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-17
7,18704,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-18
4,18705,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-19
4,18706,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-20
4,18707,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-21
3,18708,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-22
3,18709,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-23
3,18710,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-24
3,18711,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-25
4,18712,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-26
3,18713,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-27
3,18714,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-28
4,18715,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-29
5,18716,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-30
5,18717,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-03-31
5,18718,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-04-01
4,18719,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-04-02
4,18720,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-04-03
4,18721,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-04-04
4,18722,15,"Sample 16, Chicago","Sample 16, Chicago",1,FALSE,black,0.5,1,,2021-04-05
19,18691,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-05
18,18692,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-06
18,18693,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-07
15,18694,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-08
19,18695,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-09
14,18696,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-10
16,18697,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-11
14,18698,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-12
12,18699,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-13
11,18700,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-14
11,18701,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-15
13,18702,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-16
13,18703,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-17
13,18704,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-18
12,18705,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-19
12,18706,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-20
12,18707,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-21
15,18708,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-22
14,18709,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-23
13,18710,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-24
13,18711,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-25
13,18712,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-26
12,18713,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-27
13,18714,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-28
13,18715,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-29
13,18716,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-30
13,18717,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-03-31
14,18718,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-04-01
14,18719,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-04-02
12,18720,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-04-03
13,18721,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-04-04
13,18722,16,"Sample 17, Chicago","Sample 17, Chicago",1,FALSE,black,0.5,1,,2021-04-05
,18691,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-05
20,18692,17,"Sample 18, Chicago","Sample 18, Chicago",1,FALSE,black,0.5,1,,2021-03-06
